[INFO]: current net device: eth0, ip: 172.28.0.131
[INFO]: paddle job envs:
POD_IP=job-11ee553228d6cd2ff9f0a9fbb9498e8a-trainer-0.job-11ee553228d6cd2ff9f0a9fbb9498e8a
PADDLE_PORT=12345
PADDLE_TRAINER_ID=0
PADDLE_TRAINERS_NUM=1
PADDLE_USE_CUDA=1
NCCL_SOCKET_IFNAME=eth0
PADDLE_IS_LOCAL=1
OUTPUT_PATH=/root/paddlejob/workspace/output
LOCAL_LOG_PATH=/root/paddlejob/workspace/log
LOCAL_MOUNT_PATH=/mnt/code_20210903091521,/mnt/datasets_20210903091522
JOB_ID=job-11ee553228d6cd2ff9f0a9fbb9498e8a
TRAINING_ROLE=TRAINER
[INFO]: user command: python run.py
[INFO]: start trainer
~/paddlejob/workspace/code /mnt
2021-09-03 14:55:31 [INFO]	[TRAIN] epoch: 66, iter: 24500/40000, loss: 0.6521, lr: 0.004261, batch_cost: 0.7943, reader_cost: 0.00023, ips: 2.5178 samples/sec | ETA 03:25:12
2021-09-03 14:55:39 [INFO]	[TRAIN] epoch: 66, iter: 24510/40000, loss: 0.6731, lr: 0.004258, batch_cost: 0.8088, reader_cost: 0.00022, ips: 2.4729 samples/sec | ETA 03:28:47
2021-09-03 14:55:47 [INFO]	[TRAIN] epoch: 66, iter: 24520/40000, loss: 0.6666, lr: 0.004256, batch_cost: 0.8028, reader_cost: 0.00022, ips: 2.4912 samples/sec | ETA 03:27:07
2021-09-03 14:55:55 [INFO]	[TRAIN] epoch: 66, iter: 24530/40000, loss: 0.7464, lr: 0.004253, batch_cost: 0.8009, reader_cost: 0.00021, ips: 2.4973 samples/sec | ETA 03:26:29
2021-09-03 14:56:03 [INFO]	[TRAIN] epoch: 66, iter: 24540/40000, loss: 0.6519, lr: 0.004251, batch_cost: 0.7903, reader_cost: 0.00020, ips: 2.5307 samples/sec | ETA 03:23:38
2021-09-03 14:56:11 [INFO]	[TRAIN] epoch: 66, iter: 24550/40000, loss: 0.5150, lr: 0.004248, batch_cost: 0.7815, reader_cost: 0.00017, ips: 2.5592 samples/sec | ETA 03:21:13
2021-09-03 14:56:22 [INFO]	[TRAIN] epoch: 67, iter: 24560/40000, loss: 0.5948, lr: 0.004246, batch_cost: 1.1426, reader_cost: 0.24132, ips: 1.7504 samples/sec | ETA 04:54:01
2021-09-03 14:56:30 [INFO]	[TRAIN] epoch: 67, iter: 24570/40000, loss: 0.6425, lr: 0.004243, batch_cost: 0.8160, reader_cost: 0.00037, ips: 2.4511 samples/sec | ETA 03:29:50
2021-09-03 14:56:38 [INFO]	[TRAIN] epoch: 67, iter: 24580/40000, loss: 0.6342, lr: 0.004241, batch_cost: 0.8027, reader_cost: 0.00022, ips: 2.4916 samples/sec | ETA 03:26:17
2021-09-03 14:56:47 [INFO]	[TRAIN] epoch: 67, iter: 24590/40000, loss: 0.7605, lr: 0.004238, batch_cost: 0.8141, reader_cost: 0.00023, ips: 2.4567 samples/sec | ETA 03:29:05
2021-09-03 14:56:55 [INFO]	[TRAIN] epoch: 67, iter: 24600/40000, loss: 0.6825, lr: 0.004236, batch_cost: 0.7990, reader_cost: 0.00022, ips: 2.5033 samples/sec | ETA 03:25:03
2021-09-03 14:57:02 [INFO]	[TRAIN] epoch: 67, iter: 24610/40000, loss: 0.6491, lr: 0.004233, batch_cost: 0.7918, reader_cost: 0.00022, ips: 2.5260 samples/sec | ETA 03:23:05
2021-09-03 14:57:10 [INFO]	[TRAIN] epoch: 67, iter: 24620/40000, loss: 0.7109, lr: 0.004231, batch_cost: 0.7983, reader_cost: 0.00023, ips: 2.5053 samples/sec | ETA 03:24:38
2021-09-03 14:57:18 [INFO]	[TRAIN] epoch: 67, iter: 24630/40000, loss: 0.6307, lr: 0.004228, batch_cost: 0.8030, reader_cost: 0.00023, ips: 2.4906 samples/sec | ETA 03:25:42
2021-09-03 14:57:26 [INFO]	[TRAIN] epoch: 67, iter: 24640/40000, loss: 0.7153, lr: 0.004226, batch_cost: 0.7967, reader_cost: 0.00023, ips: 2.5102 samples/sec | ETA 03:23:57
2021-09-03 14:57:34 [INFO]	[TRAIN] epoch: 67, iter: 24650/40000, loss: 0.6460, lr: 0.004223, batch_cost: 0.7986, reader_cost: 0.00022, ips: 2.5043 samples/sec | ETA 03:24:18
2021-09-03 14:57:42 [INFO]	[TRAIN] epoch: 67, iter: 24660/40000, loss: 0.6510, lr: 0.004221, batch_cost: 0.7986, reader_cost: 0.00022, ips: 2.5043 samples/sec | ETA 03:24:11
2021-09-03 14:57:50 [INFO]	[TRAIN] epoch: 67, iter: 24670/40000, loss: 0.5982, lr: 0.004219, batch_cost: 0.7980, reader_cost: 0.00023, ips: 2.5062 samples/sec | ETA 03:23:53
2021-09-03 14:57:58 [INFO]	[TRAIN] epoch: 67, iter: 24680/40000, loss: 0.6153, lr: 0.004216, batch_cost: 0.8026, reader_cost: 0.00022, ips: 2.4920 samples/sec | ETA 03:24:55
2021-09-03 14:58:06 [INFO]	[TRAIN] epoch: 67, iter: 24690/40000, loss: 0.5974, lr: 0.004214, batch_cost: 0.7966, reader_cost: 0.00022, ips: 2.5106 samples/sec | ETA 03:23:16
2021-09-03 14:58:14 [INFO]	[TRAIN] epoch: 67, iter: 24700/40000, loss: 0.6026, lr: 0.004211, batch_cost: 0.8028, reader_cost: 0.00022, ips: 2.4913 samples/sec | ETA 03:24:42
2021-09-03 14:58:23 [INFO]	[TRAIN] epoch: 67, iter: 24710/40000, loss: 0.7097, lr: 0.004209, batch_cost: 0.8133, reader_cost: 0.00022, ips: 2.4590 samples/sec | ETA 03:27:15
2021-09-03 14:58:31 [INFO]	[TRAIN] epoch: 67, iter: 24720/40000, loss: 0.6029, lr: 0.004206, batch_cost: 0.7979, reader_cost: 0.00023, ips: 2.5065 samples/sec | ETA 03:23:12
2021-09-03 14:58:38 [INFO]	[TRAIN] epoch: 67, iter: 24730/40000, loss: 0.5397, lr: 0.004204, batch_cost: 0.7936, reader_cost: 0.00022, ips: 2.5202 samples/sec | ETA 03:21:58
2021-09-03 14:58:46 [INFO]	[TRAIN] epoch: 67, iter: 24740/40000, loss: 0.6957, lr: 0.004201, batch_cost: 0.7969, reader_cost: 0.00023, ips: 2.5096 samples/sec | ETA 03:22:41
2021-09-03 14:58:55 [INFO]	[TRAIN] epoch: 67, iter: 24750/40000, loss: 0.7863, lr: 0.004199, batch_cost: 0.8218, reader_cost: 0.00022, ips: 2.4336 samples/sec | ETA 03:28:52
2021-09-03 14:59:03 [INFO]	[TRAIN] epoch: 67, iter: 24760/40000, loss: 0.6882, lr: 0.004196, batch_cost: 0.8382, reader_cost: 0.00023, ips: 2.3861 samples/sec | ETA 03:32:53
2021-09-03 14:59:11 [INFO]	[TRAIN] epoch: 67, iter: 24770/40000, loss: 0.6744, lr: 0.004194, batch_cost: 0.7991, reader_cost: 0.00022, ips: 2.5029 samples/sec | ETA 03:22:49
2021-09-03 14:59:19 [INFO]	[TRAIN] epoch: 67, iter: 24780/40000, loss: 0.6789, lr: 0.004191, batch_cost: 0.7951, reader_cost: 0.00022, ips: 2.5156 samples/sec | ETA 03:21:40
2021-09-03 14:59:27 [INFO]	[TRAIN] epoch: 67, iter: 24790/40000, loss: 0.6415, lr: 0.004189, batch_cost: 0.8062, reader_cost: 0.00022, ips: 2.4806 samples/sec | ETA 03:24:23
2021-09-03 14:59:35 [INFO]	[TRAIN] epoch: 67, iter: 24800/40000, loss: 0.7021, lr: 0.004186, batch_cost: 0.7924, reader_cost: 0.00022, ips: 2.5241 samples/sec | ETA 03:20:43
2021-09-03 14:59:43 [INFO]	[TRAIN] epoch: 67, iter: 24810/40000, loss: 0.6608, lr: 0.004184, batch_cost: 0.7936, reader_cost: 0.00022, ips: 2.5201 samples/sec | ETA 03:20:55
2021-09-03 14:59:51 [INFO]	[TRAIN] epoch: 67, iter: 24820/40000, loss: 0.6265, lr: 0.004181, batch_cost: 0.7905, reader_cost: 0.00022, ips: 2.5301 samples/sec | ETA 03:19:59
2021-09-03 14:59:59 [INFO]	[TRAIN] epoch: 67, iter: 24830/40000, loss: 0.6089, lr: 0.004179, batch_cost: 0.7919, reader_cost: 0.00023, ips: 2.5256 samples/sec | ETA 03:20:13
2021-09-03 15:00:07 [INFO]	[TRAIN] epoch: 67, iter: 24840/40000, loss: 0.6086, lr: 0.004176, batch_cost: 0.7949, reader_cost: 0.00022, ips: 2.5160 samples/sec | ETA 03:20:50
2021-09-03 15:00:15 [INFO]	[TRAIN] epoch: 67, iter: 24850/40000, loss: 0.5942, lr: 0.004174, batch_cost: 0.7933, reader_cost: 0.00022, ips: 2.5210 samples/sec | ETA 03:20:19
2021-09-03 15:00:22 [INFO]	[TRAIN] epoch: 67, iter: 24860/40000, loss: 0.6708, lr: 0.004171, batch_cost: 0.7900, reader_cost: 0.00022, ips: 2.5315 samples/sec | ETA 03:19:21
2021-09-03 15:00:30 [INFO]	[TRAIN] epoch: 67, iter: 24870/40000, loss: 0.6827, lr: 0.004169, batch_cost: 0.7898, reader_cost: 0.00022, ips: 2.5324 samples/sec | ETA 03:19:09
2021-09-03 15:00:38 [INFO]	[TRAIN] epoch: 67, iter: 24880/40000, loss: 0.5909, lr: 0.004166, batch_cost: 0.7972, reader_cost: 0.00022, ips: 2.5086 samples/sec | ETA 03:20:54
2021-09-03 15:00:46 [INFO]	[TRAIN] epoch: 67, iter: 24890/40000, loss: 0.6623, lr: 0.004164, batch_cost: 0.7923, reader_cost: 0.00022, ips: 2.5243 samples/sec | ETA 03:19:31
2021-09-03 15:00:54 [INFO]	[TRAIN] epoch: 67, iter: 24900/40000, loss: 0.6395, lr: 0.004162, batch_cost: 0.8075, reader_cost: 0.00022, ips: 2.4768 samples/sec | ETA 03:23:13
2021-09-03 15:01:02 [INFO]	[TRAIN] epoch: 67, iter: 24910/40000, loss: 0.8167, lr: 0.004159, batch_cost: 0.7949, reader_cost: 0.00021, ips: 2.5159 samples/sec | ETA 03:19:55
2021-09-03 15:01:10 [INFO]	[TRAIN] epoch: 67, iter: 24920/40000, loss: 0.6454, lr: 0.004157, batch_cost: 0.7830, reader_cost: 0.00015, ips: 2.5542 samples/sec | ETA 03:16:48
2021-09-03 15:01:22 [INFO]	[TRAIN] epoch: 68, iter: 24930/40000, loss: 0.7675, lr: 0.004154, batch_cost: 1.1454, reader_cost: 0.23090, ips: 1.7461 samples/sec | ETA 04:47:41
2021-09-03 15:01:30 [INFO]	[TRAIN] epoch: 68, iter: 24940/40000, loss: 0.5981, lr: 0.004152, batch_cost: 0.8244, reader_cost: 0.00035, ips: 2.4261 samples/sec | ETA 03:26:55
2021-09-03 15:01:38 [INFO]	[TRAIN] epoch: 68, iter: 24950/40000, loss: 0.6635, lr: 0.004149, batch_cost: 0.8006, reader_cost: 0.00022, ips: 2.4981 samples/sec | ETA 03:20:49
2021-09-03 15:01:46 [INFO]	[TRAIN] epoch: 68, iter: 24960/40000, loss: 0.6324, lr: 0.004147, batch_cost: 0.7922, reader_cost: 0.00022, ips: 2.5246 samples/sec | ETA 03:18:34
2021-09-03 15:01:54 [INFO]	[TRAIN] epoch: 68, iter: 24970/40000, loss: 0.6267, lr: 0.004144, batch_cost: 0.7952, reader_cost: 0.00022, ips: 2.5151 samples/sec | ETA 03:19:12
2021-09-03 15:02:02 [INFO]	[TRAIN] epoch: 68, iter: 24980/40000, loss: 0.6263, lr: 0.004142, batch_cost: 0.7886, reader_cost: 0.00022, ips: 2.5362 samples/sec | ETA 03:17:24
2021-09-03 15:02:10 [INFO]	[TRAIN] epoch: 68, iter: 24990/40000, loss: 0.7182, lr: 0.004139, batch_cost: 0.7966, reader_cost: 0.00022, ips: 2.5105 samples/sec | ETA 03:19:17
2021-09-03 15:02:18 [INFO]	[TRAIN] epoch: 68, iter: 25000/40000, loss: 0.7345, lr: 0.004137, batch_cost: 0.7957, reader_cost: 0.00022, ips: 2.5135 samples/sec | ETA 03:18:55
2021-09-03 15:02:26 [INFO]	[TRAIN] epoch: 68, iter: 25010/40000, loss: 0.6694, lr: 0.004134, batch_cost: 0.8052, reader_cost: 0.00023, ips: 2.4840 samples/sec | ETA 03:21:09
2021-09-03 15:02:34 [INFO]	[TRAIN] epoch: 68, iter: 25020/40000, loss: 0.6872, lr: 0.004132, batch_cost: 0.8009, reader_cost: 0.00022, ips: 2.4972 samples/sec | ETA 03:19:57
2021-09-03 15:02:42 [INFO]	[TRAIN] epoch: 68, iter: 25030/40000, loss: 0.6077, lr: 0.004129, batch_cost: 0.8017, reader_cost: 0.00023, ips: 2.4949 samples/sec | ETA 03:20:00
2021-09-03 15:02:50 [INFO]	[TRAIN] epoch: 68, iter: 25040/40000, loss: 0.5492, lr: 0.004127, batch_cost: 0.7956, reader_cost: 0.00022, ips: 2.5139 samples/sec | ETA 03:18:21
2021-09-03 15:02:58 [INFO]	[TRAIN] epoch: 68, iter: 25050/40000, loss: 0.6720, lr: 0.004124, batch_cost: 0.8149, reader_cost: 0.00022, ips: 2.4544 samples/sec | ETA 03:23:02
2021-09-03 15:03:06 [INFO]	[TRAIN] epoch: 68, iter: 25060/40000, loss: 0.6203, lr: 0.004122, batch_cost: 0.8400, reader_cost: 0.00022, ips: 2.3809 samples/sec | ETA 03:29:09
2021-09-03 15:03:14 [INFO]	[TRAIN] epoch: 68, iter: 25070/40000, loss: 0.6542, lr: 0.004119, batch_cost: 0.7896, reader_cost: 0.00022, ips: 2.5330 samples/sec | ETA 03:16:28
2021-09-03 15:03:22 [INFO]	[TRAIN] epoch: 68, iter: 25080/40000, loss: 0.6707, lr: 0.004117, batch_cost: 0.8058, reader_cost: 0.00022, ips: 2.4821 samples/sec | ETA 03:20:22
2021-09-03 15:03:30 [INFO]	[TRAIN] epoch: 68, iter: 25090/40000, loss: 0.6516, lr: 0.004114, batch_cost: 0.8051, reader_cost: 0.00022, ips: 2.4841 samples/sec | ETA 03:20:04
2021-09-03 15:03:38 [INFO]	[TRAIN] epoch: 68, iter: 25100/40000, loss: 0.5938, lr: 0.004112, batch_cost: 0.8071, reader_cost: 0.00023, ips: 2.4779 samples/sec | ETA 03:20:26
2021-09-03 15:03:46 [INFO]	[TRAIN] epoch: 68, iter: 25110/40000, loss: 0.5699, lr: 0.004109, batch_cost: 0.7993, reader_cost: 0.00022, ips: 2.5021 samples/sec | ETA 03:18:22
2021-09-03 15:03:54 [INFO]	[TRAIN] epoch: 68, iter: 25120/40000, loss: 0.6564, lr: 0.004107, batch_cost: 0.7953, reader_cost: 0.00022, ips: 2.5148 samples/sec | ETA 03:17:14
2021-09-03 15:04:02 [INFO]	[TRAIN] epoch: 68, iter: 25130/40000, loss: 0.6772, lr: 0.004104, batch_cost: 0.7989, reader_cost: 0.00023, ips: 2.5036 samples/sec | ETA 03:17:58
2021-09-03 15:04:10 [INFO]	[TRAIN] epoch: 68, iter: 25140/40000, loss: 0.6946, lr: 0.004102, batch_cost: 0.8001, reader_cost: 0.00023, ips: 2.4995 samples/sec | ETA 03:18:10
2021-09-03 15:04:18 [INFO]	[TRAIN] epoch: 68, iter: 25150/40000, loss: 0.7767, lr: 0.004099, batch_cost: 0.8042, reader_cost: 0.00023, ips: 2.4870 samples/sec | ETA 03:19:02
2021-09-03 15:04:26 [INFO]	[TRAIN] epoch: 68, iter: 25160/40000, loss: 0.6216, lr: 0.004097, batch_cost: 0.7926, reader_cost: 0.00023, ips: 2.5233 samples/sec | ETA 03:16:02
2021-09-03 15:04:34 [INFO]	[TRAIN] epoch: 68, iter: 25170/40000, loss: 0.6578, lr: 0.004094, batch_cost: 0.7977, reader_cost: 0.00023, ips: 2.5072 samples/sec | ETA 03:17:10
2021-09-03 15:04:42 [INFO]	[TRAIN] epoch: 68, iter: 25180/40000, loss: 0.6027, lr: 0.004092, batch_cost: 0.7960, reader_cost: 0.00023, ips: 2.5124 samples/sec | ETA 03:16:37
2021-09-03 15:04:50 [INFO]	[TRAIN] epoch: 68, iter: 25190/40000, loss: 0.6521, lr: 0.004090, batch_cost: 0.7970, reader_cost: 0.00024, ips: 2.5093 samples/sec | ETA 03:16:44
2021-09-03 15:04:58 [INFO]	[TRAIN] epoch: 68, iter: 25200/40000, loss: 0.6009, lr: 0.004087, batch_cost: 0.8125, reader_cost: 0.00023, ips: 2.4615 samples/sec | ETA 03:20:24
2021-09-03 15:05:06 [INFO]	[TRAIN] epoch: 68, iter: 25210/40000, loss: 0.5907, lr: 0.004085, batch_cost: 0.8138, reader_cost: 0.00023, ips: 2.4577 samples/sec | ETA 03:20:35
2021-09-03 15:05:14 [INFO]	[TRAIN] epoch: 68, iter: 25220/40000, loss: 0.6795, lr: 0.004082, batch_cost: 0.8066, reader_cost: 0.00023, ips: 2.4794 samples/sec | ETA 03:18:42
2021-09-03 15:05:22 [INFO]	[TRAIN] epoch: 68, iter: 25230/40000, loss: 0.6672, lr: 0.004080, batch_cost: 0.7911, reader_cost: 0.00023, ips: 2.5280 samples/sec | ETA 03:14:45
2021-09-03 15:05:30 [INFO]	[TRAIN] epoch: 68, iter: 25240/40000, loss: 0.6912, lr: 0.004077, batch_cost: 0.7977, reader_cost: 0.00023, ips: 2.5072 samples/sec | ETA 03:16:14
2021-09-03 15:05:38 [INFO]	[TRAIN] epoch: 68, iter: 25250/40000, loss: 0.6305, lr: 0.004075, batch_cost: 0.7971, reader_cost: 0.00023, ips: 2.5091 samples/sec | ETA 03:15:57
2021-09-03 15:05:46 [INFO]	[TRAIN] epoch: 68, iter: 25260/40000, loss: 0.6649, lr: 0.004072, batch_cost: 0.8118, reader_cost: 0.00023, ips: 2.4635 samples/sec | ETA 03:19:26
2021-09-03 15:05:54 [INFO]	[TRAIN] epoch: 68, iter: 25270/40000, loss: 0.6107, lr: 0.004070, batch_cost: 0.8112, reader_cost: 0.00022, ips: 2.4654 samples/sec | ETA 03:19:09
2021-09-03 15:06:02 [INFO]	[TRAIN] epoch: 68, iter: 25280/40000, loss: 0.5838, lr: 0.004067, batch_cost: 0.8004, reader_cost: 0.00022, ips: 2.4987 samples/sec | ETA 03:16:21
2021-09-03 15:06:10 [INFO]	[TRAIN] epoch: 68, iter: 25290/40000, loss: 0.6643, lr: 0.004065, batch_cost: 0.7839, reader_cost: 0.00017, ips: 2.5512 samples/sec | ETA 03:12:11
2021-09-03 15:06:22 [INFO]	[TRAIN] epoch: 69, iter: 25300/40000, loss: 0.6309, lr: 0.004062, batch_cost: 1.1491, reader_cost: 0.29722, ips: 1.7405 samples/sec | ETA 04:41:31
2021-09-03 15:06:30 [INFO]	[TRAIN] epoch: 69, iter: 25310/40000, loss: 0.6956, lr: 0.004060, batch_cost: 0.8128, reader_cost: 0.00035, ips: 2.4607 samples/sec | ETA 03:18:59
2021-09-03 15:06:38 [INFO]	[TRAIN] epoch: 69, iter: 25320/40000, loss: 0.6845, lr: 0.004057, batch_cost: 0.8127, reader_cost: 0.00021, ips: 2.4611 samples/sec | ETA 03:18:49
2021-09-03 15:06:46 [INFO]	[TRAIN] epoch: 69, iter: 25330/40000, loss: 0.7158, lr: 0.004055, batch_cost: 0.8011, reader_cost: 0.00020, ips: 2.4966 samples/sec | ETA 03:15:51
2021-09-03 15:06:54 [INFO]	[TRAIN] epoch: 69, iter: 25340/40000, loss: 0.5745, lr: 0.004052, batch_cost: 0.8107, reader_cost: 0.00022, ips: 2.4671 samples/sec | ETA 03:18:04
2021-09-03 15:07:02 [INFO]	[TRAIN] epoch: 69, iter: 25350/40000, loss: 0.6187, lr: 0.004050, batch_cost: 0.7958, reader_cost: 0.00021, ips: 2.5133 samples/sec | ETA 03:14:18
2021-09-03 15:07:10 [INFO]	[TRAIN] epoch: 69, iter: 25360/40000, loss: 0.6800, lr: 0.004047, batch_cost: 0.8042, reader_cost: 0.00022, ips: 2.4868 samples/sec | ETA 03:16:14
2021-09-03 15:07:18 [INFO]	[TRAIN] epoch: 69, iter: 25370/40000, loss: 0.5943, lr: 0.004045, batch_cost: 0.8327, reader_cost: 0.00021, ips: 2.4017 samples/sec | ETA 03:23:03
2021-09-03 15:07:27 [INFO]	[TRAIN] epoch: 69, iter: 25380/40000, loss: 0.7303, lr: 0.004042, batch_cost: 0.8233, reader_cost: 0.00021, ips: 2.4292 samples/sec | ETA 03:20:36
2021-09-03 15:07:35 [INFO]	[TRAIN] epoch: 69, iter: 25390/40000, loss: 0.6289, lr: 0.004040, batch_cost: 0.7967, reader_cost: 0.00021, ips: 2.5103 samples/sec | ETA 03:13:59
2021-09-03 15:07:43 [INFO]	[TRAIN] epoch: 69, iter: 25400/40000, loss: 0.6508, lr: 0.004037, batch_cost: 0.7898, reader_cost: 0.00021, ips: 2.5324 samples/sec | ETA 03:12:10
2021-09-03 15:07:51 [INFO]	[TRAIN] epoch: 69, iter: 25410/40000, loss: 0.6723, lr: 0.004035, batch_cost: 0.8036, reader_cost: 0.00021, ips: 2.4887 samples/sec | ETA 03:15:25
2021-09-03 15:07:59 [INFO]	[TRAIN] epoch: 69, iter: 25420/40000, loss: 0.6539, lr: 0.004032, batch_cost: 0.7990, reader_cost: 0.00021, ips: 2.5032 samples/sec | ETA 03:14:09
2021-09-03 15:08:07 [INFO]	[TRAIN] epoch: 69, iter: 25430/40000, loss: 0.6339, lr: 0.004030, batch_cost: 0.7987, reader_cost: 0.00021, ips: 2.5041 samples/sec | ETA 03:13:56
2021-09-03 15:08:15 [INFO]	[TRAIN] epoch: 69, iter: 25440/40000, loss: 0.6015, lr: 0.004027, batch_cost: 0.7995, reader_cost: 0.00021, ips: 2.5016 samples/sec | ETA 03:14:00
2021-09-03 15:08:22 [INFO]	[TRAIN] epoch: 69, iter: 25450/40000, loss: 0.6613, lr: 0.004025, batch_cost: 0.7892, reader_cost: 0.00021, ips: 2.5341 samples/sec | ETA 03:11:23
2021-09-03 15:08:30 [INFO]	[TRAIN] epoch: 69, iter: 25460/40000, loss: 0.6621, lr: 0.004022, batch_cost: 0.7962, reader_cost: 0.00025, ips: 2.5118 samples/sec | ETA 03:12:57
2021-09-03 15:08:39 [INFO]	[TRAIN] epoch: 69, iter: 25470/40000, loss: 0.6954, lr: 0.004020, batch_cost: 0.8072, reader_cost: 0.00023, ips: 2.4778 samples/sec | ETA 03:15:28
2021-09-03 15:08:47 [INFO]	[TRAIN] epoch: 69, iter: 25480/40000, loss: 0.6567, lr: 0.004017, batch_cost: 0.8028, reader_cost: 0.00024, ips: 2.4912 samples/sec | ETA 03:14:17
2021-09-03 15:08:55 [INFO]	[TRAIN] epoch: 69, iter: 25490/40000, loss: 0.6489, lr: 0.004015, batch_cost: 0.8001, reader_cost: 0.00025, ips: 2.4998 samples/sec | ETA 03:13:28
2021-09-03 15:09:02 [INFO]	[TRAIN] epoch: 69, iter: 25500/40000, loss: 0.5845, lr: 0.004012, batch_cost: 0.7937, reader_cost: 0.00024, ips: 2.5199 samples/sec | ETA 03:11:48
2021-09-03 15:09:10 [INFO]	[TRAIN] epoch: 69, iter: 25510/40000, loss: 0.6414, lr: 0.004010, batch_cost: 0.7934, reader_cost: 0.00022, ips: 2.5209 samples/sec | ETA 03:11:35
2021-09-03 15:09:18 [INFO]	[TRAIN] epoch: 69, iter: 25520/40000, loss: 0.7539, lr: 0.004007, batch_cost: 0.7941, reader_cost: 0.00022, ips: 2.5186 samples/sec | ETA 03:11:38
2021-09-03 15:09:26 [INFO]	[TRAIN] epoch: 69, iter: 25530/40000, loss: 0.5525, lr: 0.004005, batch_cost: 0.8012, reader_cost: 0.00022, ips: 2.4962 samples/sec | ETA 03:13:13
2021-09-03 15:09:34 [INFO]	[TRAIN] epoch: 69, iter: 25540/40000, loss: 0.6140, lr: 0.004002, batch_cost: 0.8030, reader_cost: 0.00021, ips: 2.4908 samples/sec | ETA 03:13:30
2021-09-03 15:09:42 [INFO]	[TRAIN] epoch: 69, iter: 25550/40000, loss: 0.6451, lr: 0.004000, batch_cost: 0.7939, reader_cost: 0.00021, ips: 2.5192 samples/sec | ETA 03:11:11
2021-09-03 15:09:50 [INFO]	[TRAIN] epoch: 69, iter: 25560/40000, loss: 0.6658, lr: 0.003997, batch_cost: 0.7959, reader_cost: 0.00023, ips: 2.5128 samples/sec | ETA 03:11:33
2021-09-03 15:09:58 [INFO]	[TRAIN] epoch: 69, iter: 25570/40000, loss: 0.6368, lr: 0.003995, batch_cost: 0.8005, reader_cost: 0.00021, ips: 2.4985 samples/sec | ETA 03:12:30
2021-09-03 15:10:06 [INFO]	[TRAIN] epoch: 69, iter: 25580/40000, loss: 0.7017, lr: 0.003992, batch_cost: 0.7999, reader_cost: 0.00022, ips: 2.5003 samples/sec | ETA 03:12:14
2021-09-03 15:10:14 [INFO]	[TRAIN] epoch: 69, iter: 25590/40000, loss: 0.7223, lr: 0.003990, batch_cost: 0.8120, reader_cost: 0.00022, ips: 2.4629 samples/sec | ETA 03:15:01
2021-09-03 15:10:22 [INFO]	[TRAIN] epoch: 69, iter: 25600/40000, loss: 0.6281, lr: 0.003987, batch_cost: 0.8029, reader_cost: 0.00021, ips: 2.4911 samples/sec | ETA 03:12:41
2021-09-03 15:10:30 [INFO]	[TRAIN] epoch: 69, iter: 25610/40000, loss: 0.7360, lr: 0.003985, batch_cost: 0.7984, reader_cost: 0.00022, ips: 2.5051 samples/sec | ETA 03:11:28
2021-09-03 15:10:38 [INFO]	[TRAIN] epoch: 69, iter: 25620/40000, loss: 0.6261, lr: 0.003983, batch_cost: 0.8028, reader_cost: 0.00021, ips: 2.4912 samples/sec | ETA 03:12:24
2021-09-03 15:10:47 [INFO]	[TRAIN] epoch: 69, iter: 25630/40000, loss: 0.7991, lr: 0.003980, batch_cost: 0.8103, reader_cost: 0.00022, ips: 2.4684 samples/sec | ETA 03:14:03
2021-09-03 15:10:55 [INFO]	[TRAIN] epoch: 69, iter: 25640/40000, loss: 0.6277, lr: 0.003978, batch_cost: 0.7980, reader_cost: 0.00021, ips: 2.5063 samples/sec | ETA 03:10:59
2021-09-03 15:11:03 [INFO]	[TRAIN] epoch: 69, iter: 25650/40000, loss: 0.6428, lr: 0.003975, batch_cost: 0.7941, reader_cost: 0.00021, ips: 2.5187 samples/sec | ETA 03:09:54
2021-09-03 15:11:10 [INFO]	[TRAIN] epoch: 69, iter: 25660/40000, loss: 0.5996, lr: 0.003973, batch_cost: 0.7823, reader_cost: 0.00017, ips: 2.5566 samples/sec | ETA 03:06:58
2021-09-03 15:11:22 [INFO]	[TRAIN] epoch: 70, iter: 25670/40000, loss: 0.5323, lr: 0.003970, batch_cost: 1.1344, reader_cost: 0.27090, ips: 1.7631 samples/sec | ETA 04:30:55
2021-09-03 15:11:30 [INFO]	[TRAIN] epoch: 70, iter: 25680/40000, loss: 0.7137, lr: 0.003968, batch_cost: 0.8054, reader_cost: 0.00033, ips: 2.4831 samples/sec | ETA 03:12:13
2021-09-03 15:11:38 [INFO]	[TRAIN] epoch: 70, iter: 25690/40000, loss: 0.7090, lr: 0.003965, batch_cost: 0.8448, reader_cost: 0.00021, ips: 2.3673 samples/sec | ETA 03:21:29
2021-09-03 15:11:46 [INFO]	[TRAIN] epoch: 70, iter: 25700/40000, loss: 0.6148, lr: 0.003963, batch_cost: 0.8006, reader_cost: 0.00021, ips: 2.4980 samples/sec | ETA 03:10:49
2021-09-03 15:11:54 [INFO]	[TRAIN] epoch: 70, iter: 25710/40000, loss: 0.6353, lr: 0.003960, batch_cost: 0.8005, reader_cost: 0.00021, ips: 2.4985 samples/sec | ETA 03:10:39
2021-09-03 15:12:02 [INFO]	[TRAIN] epoch: 70, iter: 25720/40000, loss: 0.6423, lr: 0.003958, batch_cost: 0.7905, reader_cost: 0.00021, ips: 2.5300 samples/sec | ETA 03:08:08
